,composition,Atoms,Ind Charges,reduced_formula,mp-id,icsd_id,Charge_prob_per_ele,Charge_prob,normalized_charge_prob,Intrastate,Interstate
4691,Cs2Sb10Br2,"[2, 10, 2]","[[1], [-3, 3], [-1]]",CsSb5Br,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4692,Cs2Sb11Br5,"[2, 11, 5]","[[1], [-3, 3], [-1]]",Cs2Sb11Br5,[],[],"[0.999, 0.26654545454545453, 0.881]",0.234591719,0.840837396,FALSE,FALSE
4693,Cs2Sb13Br5,"[2, 13, 5]","[[1], [-3, 3], [-1]]",Cs2Sb13Br5,[],[],"[0.999, 0.26576923076923076, 0.881]",0.23390855,0.838388741,FALSE,FALSE
4694,Cs2Sb14Br2,"[2, 14, 2]","[[1], [-3, 3], [-1]]",CsSb7Br,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4695,Cs3Sb1Br6,"[3, 1, 6]","[[1], [3], [-1]]",Cs3SbBr6,mp-1112952,[],"[0.999, 0.317, 0.881]",0.278997723,1,TRUE,TRUE
4696,Cs3Sb2Br3,"[3, 2, 3]","[[1], [-3, 3], [-1]]",Cs3Sb2Br3,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4697,Cs3Sb2Br9,"[3, 2, 9]","[[1], [3], [-1]]",Cs3Sb2Br9,mp-579560,[39824],"[0.999, 0.317, 0.881]",0.278997723,1,TRUE,TRUE
4698,Cs3Sb3Br6,"[3, 3, 6]","[[1], [-3, 3], [-1]]",CsSbBr2,[],[],"[0.999, 0.28, 0.881]",0.24643332,0.883280757,FALSE,FALSE
4699,Cs3Sb4Br3,"[3, 4, 3]","[[1], [-3, 3], [-1]]",Cs3Sb4Br3,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4700,Cs3Sb4Br9,"[3, 4, 9]","[[1], [-3, 3], [-1]]",Cs3Sb4Br9,[],[],"[0.999, 0.28925, 0.881]",0.254574421,0.912460568,FALSE,FALSE
4701,Cs3Sb5Br6,"[3, 5, 6]","[[1], [-3, 3], [-1]]",Cs3Sb5Br6,[],[],"[0.999, 0.2726, 0.881]",0.239920439,0.859936909,FALSE,FALSE
4702,Cs3Sb5Br12,"[3, 5, 12]","[[1], [-3, 3], [-1]]",Cs3Sb5Br12,[],[],"[0.999, 0.2948, 0.881]",0.259459081,0.929968454,FALSE,FALSE
4703,Cs3Sb6Br9,"[3, 6, 9]","[[1], [-3, 3], [-1]]",CsSb2Br3,[],[],"[0.999, 0.28, 0.881]",0.24643332,0.883280757,FALSE,FALSE
4704,Cs3Sb7Br6,"[3, 7, 6]","[[1], [-3, 3], [-1]]",Cs3Sb7Br6,[],[],"[0.999, 0.2694285714285714, 0.881]",0.237129205,0.849932402,FALSE,FALSE
4705,Cs3Sb8Br3,"[3, 8, 3]","[[1], [-3, 3], [-1]]",Cs3Sb8Br3,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4706,Cs3Sb8Br9,"[3, 8, 9]","[[1], [-3, 3], [-1]]",Cs3Sb8Br9,[],[],"[0.999, 0.275375, 0.881]",0.24236277,0.868690852,FALSE,FALSE
4707,Cs3Sb9Br6,"[3, 9, 6]","[[1], [-3, 3], [-1]]",CsSb3Br2,[],[],"[0.999, 0.26766666666666666, 0.881]",0.235578519,0.844374343,FALSE,FALSE
4708,Cs3Sb10Br3,"[3, 10, 3]","[[1], [-3, 3], [-1]]",Cs3Sb10Br3,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4709,Cs3Sb11Br6,"[3, 11, 6]","[[1], [-3, 3], [-1]]",Cs3Sb11Br6,[],[],"[0.999, 0.26654545454545453, 0.881]",0.234591719,0.840837396,FALSE,FALSE
4710,Cs3Sb14Br3,"[3, 14, 3]","[[1], [-3, 3], [-1]]",Cs3Sb14Br3,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4711,Cs4Sb1Br1,"[4, 1, 1]","[[1], [-3], [-1]]",Cs4SbBr,[],[],"[0.999, 0.206, 0.881]",0.181304514,0.649842271,FALSE,FALSE
4712,Cs4Sb1Br7,"[4, 1, 7]","[[1], [3], [-1]]",Cs4SbBr7,[],[],"[0.999, 0.317, 0.881]",0.278997723,1,FALSE,FALSE
4713,Cs4Sb2Br4,"[4, 2, 4]","[[1], [-3, 3], [-1]]",Cs2SbBr2,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4714,Cs4Sb3Br1,"[4, 3, 1]","[[1], [-3, 3], [-1]]",Cs4Sb3Br,[],[],"[0.999, 0.243, 0.881]",0.213868917,0.766561514,FALSE,FALSE
4715,Cs4Sb3Br7,"[4, 3, 7]","[[1], [-3, 3], [-1]]",Cs4Sb3Br7,[],[],"[0.999, 0.28, 0.881]",0.24643332,0.883280757,FALSE,FALSE
4716,Cs4Sb3Br13,"[4, 3, 13]","[[1], [3], [-1]]",Cs4Sb3Br13,[],[],"[0.999, 0.317, 0.881]",0.278997723,1,TRUE,FALSE
4717,Cs4Sb4Br10,"[4, 4, 10]","[[1], [-3, 3], [-1]]",Cs2Sb2Br5,[],[],"[0.999, 0.28925, 0.881]",0.254574421,0.912460568,FALSE,FALSE
4718,Cs4Sb5Br1,"[4, 5, 1]","[[1], [-3, 3], [-1]]",Cs4Sb5Br,[],[],"[0.999, 0.2504, 0.881]",0.220381798,0.789905363,FALSE,FALSE
4719,Cs4Sb5Br7,"[4, 5, 7]","[[1], [-3, 3], [-1]]",Cs4Sb5Br7,[],[],"[0.999, 0.2726, 0.881]",0.239920439,0.859936909,FALSE,FALSE
4720,Cs4Sb6Br4,"[4, 6, 4]","[[1], [-3, 3], [-1]]",Cs2Sb3Br2,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4721,Cs4Sb7Br1,"[4, 7, 1]","[[1], [-3, 3], [-1]]",Cs4Sb7Br,[],[],"[0.999, 0.25357142857142856, 0.881]",0.223173032,0.799909869,FALSE,FALSE
4722,Cs4Sb7Br7,"[4, 7, 7]","[[1], [-3, 3], [-1]]",Cs4(SbBr)7,[],[],"[0.999, 0.2694285714285714, 0.881]",0.237129205,0.849932402,FALSE,FALSE
4723,Cs4Sb9Br1,"[4, 9, 1]","[[1], [-3, 3], [-1]]",Cs4Sb9Br,[],[],"[0.999, 0.2553333333333333, 0.881]",0.224723718,0.805467928,FALSE,FALSE
4724,Cs4Sb9Br7,"[4, 9, 7]","[[1], [-3, 3], [-1]]",Cs4Sb9Br7,[],[],"[0.999, 0.26766666666666666, 0.881]",0.235578519,0.844374343,FALSE,FALSE
4725,Cs4Sb10Br4,"[4, 10, 4]","[[1], [-3, 3], [-1]]",Cs2Sb5Br2,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4726,Cs4Sb11Br1,"[4, 11, 1]","[[1], [-3, 3], [-1]]",Cs4Sb11Br,[],[],"[0.999, 0.25645454545454544, 0.881]",0.225710518,0.809004875,FALSE,FALSE
4727,Cs4Sb13Br1,"[4, 13, 1]","[[1], [-3, 3], [-1]]",Cs4Sb13Br,[],[],"[0.999, 0.2572307692307692, 0.881]",0.226393687,0.811453531,FALSE,FALSE
4728,Cs4Sb15Br1,"[4, 15, 1]","[[1], [-3, 3], [-1]]",Cs4Sb15Br,[],[],"[0.999, 0.2578, 0.881]",0.226894678,0.813249211,FALSE,FALSE
4729,Cs5Sb1Br2,"[5, 1, 2]","[[1], [-3], [-1]]",Cs5SbBr2,[],[],"[0.999, 0.206, 0.881]",0.181304514,0.649842271,FALSE,FALSE
4730,Cs5Sb1Br8,"[5, 1, 8]","[[1], [3], [-1]]",Cs5SbBr8,[],[],"[0.999, 0.317, 0.881]",0.278997723,1,FALSE,FALSE
4731,Cs5Sb2Br5,"[5, 2, 5]","[[1], [-3, 3], [-1]]",Cs5Sb2Br5,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4732,Cs5Sb2Br11,"[5, 2, 11]","[[1], [3], [-1]]",Cs5Sb2Br11,[],[],"[0.999, 0.317, 0.881]",0.278997723,1,TRUE,FALSE
4733,Cs5Sb3Br2,"[5, 3, 2]","[[1], [-3, 3], [-1]]",Cs5Sb3Br2,[],[],"[0.999, 0.243, 0.881]",0.213868917,0.766561514,FALSE,FALSE
4734,Cs5Sb3Br8,"[5, 3, 8]","[[1], [-3, 3], [-1]]",Cs5Sb3Br8,[],[],"[0.999, 0.28, 0.881]",0.24643332,0.883280757,FALSE,FALSE
4735,Cs5Sb4Br5,"[5, 4, 5]","[[1], [-3, 3], [-1]]",Cs5Sb4Br5,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4736,Cs5Sb4Br11,"[5, 4, 11]","[[1], [-3, 3], [-1]]",Cs5Sb4Br11,[],[],"[0.999, 0.28925, 0.881]",0.254574421,0.912460568,FALSE,FALSE
4737,Cs5Sb5Br2,"[5, 5, 2]","[[1], [-3, 3], [-1]]",Cs5Sb5Br2,[],[],"[0.999, 0.2504, 0.881]",0.220381798,0.789905363,FALSE,FALSE
4738,Cs5Sb5Br8,"[5, 5, 8]","[[1], [-3, 3], [-1]]",Cs5Sb5Br8,[],[],"[0.999, 0.2726, 0.881]",0.239920439,0.859936909,FALSE,FALSE
4739,Cs5Sb6Br5,"[5, 6, 5]","[[1], [-3, 3], [-1]]",Cs5Sb6Br5,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4740,Cs5Sb7Br2,"[5, 7, 2]","[[1], [-3, 3], [-1]]",Cs5Sb7Br2,[],[],"[0.999, 0.25357142857142856, 0.881]",0.223173032,0.799909869,FALSE,FALSE
4741,Cs5Sb7Br8,"[5, 7, 8]","[[1], [-3, 3], [-1]]",Cs5Sb7Br8,[],[],"[0.999, 0.2694285714285714, 0.881]",0.237129205,0.849932402,FALSE,FALSE
4742,Cs5Sb8Br5,"[5, 8, 5]","[[1], [-3, 3], [-1]]",Cs5Sb8Br5,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4743,Cs5Sb9Br2,"[5, 9, 2]","[[1], [-3, 3], [-1]]",Cs5Sb9Br2,[],[],"[0.999, 0.2553333333333333, 0.881]",0.224723718,0.805467928,FALSE,FALSE
4744,Cs5Sb11Br2,"[5, 11, 2]","[[1], [-3, 3], [-1]]",Cs5Sb11Br2,[],[],"[0.999, 0.25645454545454544, 0.881]",0.225710518,0.809004875,FALSE,FALSE
4745,Cs5Sb13Br2,"[5, 13, 2]","[[1], [-3, 3], [-1]]",Cs5Sb13Br2,[],[],"[0.999, 0.2572307692307692, 0.881]",0.226393687,0.811453531,FALSE,FALSE
4746,Cs6Sb1Br3,"[6, 1, 3]","[[1], [-3], [-1]]",Cs6SbBr3,[],[],"[0.999, 0.206, 0.881]",0.181304514,0.649842271,FALSE,FALSE
4747,Cs6Sb1Br9,"[6, 1, 9]","[[1], [3], [-1]]",Cs6SbBr9,[],[],"[0.999, 0.317, 0.881]",0.278997723,1,FALSE,FALSE
4748,Cs6Sb2Br6,"[6, 2, 6]","[[1], [-3, 3], [-1]]",Cs3SbBr3,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4749,Cs6Sb3Br3,"[6, 3, 3]","[[1], [-3, 3], [-1]]",Cs2SbBr,[],[],"[0.999, 0.243, 0.881]",0.213868917,0.766561514,FALSE,FALSE
4750,Cs6Sb3Br9,"[6, 3, 9]","[[1], [-3, 3], [-1]]",Cs2SbBr3,[],[],"[0.999, 0.28, 0.881]",0.24643332,0.883280757,FALSE,FALSE
4751,Cs6Sb5Br3,"[6, 5, 3]","[[1], [-3, 3], [-1]]",Cs6Sb5Br3,[],[],"[0.999, 0.2504, 0.881]",0.220381798,0.789905363,FALSE,FALSE
4752,Cs6Sb5Br9,"[6, 5, 9]","[[1], [-3, 3], [-1]]",Cs6Sb5Br9,[],[],"[0.999, 0.2726, 0.881]",0.239920439,0.859936909,FALSE,FALSE
4753,Cs6Sb7Br3,"[6, 7, 3]","[[1], [-3, 3], [-1]]",Cs6Sb7Br3,[],[],"[0.999, 0.25357142857142856, 0.881]",0.223173032,0.799909869,FALSE,FALSE
4754,Cs6Sb9Br3,"[6, 9, 3]","[[1], [-3, 3], [-1]]",Cs2Sb3Br,[],[],"[0.999, 0.2553333333333333, 0.881]",0.224723718,0.805467928,FALSE,FALSE
4755,Cs6Sb11Br3,"[6, 11, 3]","[[1], [-3, 3], [-1]]",Cs6Sb11Br3,[],[],"[0.999, 0.25645454545454544, 0.881]",0.225710518,0.809004875,FALSE,FALSE
4756,Cs7Sb1Br4,"[7, 1, 4]","[[1], [-3], [-1]]",Cs7SbBr4,[],[],"[0.999, 0.206, 0.881]",0.181304514,0.649842271,FALSE,FALSE
4757,Cs7Sb1Br10,"[7, 1, 10]","[[1], [3], [-1]]",Cs7SbBr10,[],[],"[0.999, 0.317, 0.881]",0.278997723,1,FALSE,FALSE
4758,Cs7Sb2Br1,"[7, 2, 1]","[[1], [-3], [-1]]",Cs7Sb2Br,[],[],"[0.999, 0.206, 0.881]",0.181304514,0.649842271,FALSE,FALSE
4759,Cs7Sb2Br7,"[7, 2, 7]","[[1], [-3, 3], [-1]]",Cs7Sb2Br7,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4760,Cs7Sb3Br4,"[7, 3, 4]","[[1], [-3, 3], [-1]]",Cs7Sb3Br4,[],[],"[0.999, 0.243, 0.881]",0.213868917,0.766561514,FALSE,FALSE
4761,Cs7Sb3Br10,"[7, 3, 10]","[[1], [-3, 3], [-1]]",Cs7Sb3Br10,[],[],"[0.999, 0.28, 0.881]",0.24643332,0.883280757,FALSE,FALSE
4762,Cs7Sb4Br1,"[7, 4, 1]","[[1], [-3, 3], [-1]]",Cs7Sb4Br,[],[],"[0.999, 0.23374999999999999, 0.881]",0.205727816,0.737381703,FALSE,FALSE
4763,Cs7Sb4Br7,"[7, 4, 7]","[[1], [-3, 3], [-1]]",Cs7Sb4Br7,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4764,Cs7Sb5Br4,"[7, 5, 4]","[[1], [-3, 3], [-1]]",Cs7Sb5Br4,[],[],"[0.999, 0.2504, 0.881]",0.220381798,0.789905363,FALSE,FALSE
4765,Cs7Sb6Br1,"[7, 6, 1]","[[1], [-3, 3], [-1]]",Cs7Sb6Br,[],[],"[0.999, 0.243, 0.881]",0.213868917,0.766561514,FALSE,FALSE
4766,Cs7Sb6Br7,"[7, 6, 7]","[[1], [-3, 3], [-1]]",Cs7Sb6Br7,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4767,Cs7Sb7Br4,"[7, 7, 4]","[[1], [-3, 3], [-1]]",Cs7Sb7Br4,[],[],"[0.999, 0.25357142857142856, 0.881]",0.223173032,0.799909869,FALSE,FALSE
4768,Cs7Sb8Br1,"[7, 8, 1]","[[1], [-3, 3], [-1]]",Cs7Sb8Br,[],[],"[0.999, 0.24762499999999998, 0.881]",0.217939467,0.78115142,FALSE,FALSE
4769,Cs7Sb9Br4,"[7, 9, 4]","[[1], [-3, 3], [-1]]",Cs7Sb9Br4,[],[],"[0.999, 0.2553333333333333, 0.881]",0.224723718,0.805467928,FALSE,FALSE
4770,Cs7Sb10Br1,"[7, 10, 1]","[[1], [-3, 3], [-1]]",Cs7Sb10Br,[],[],"[0.999, 0.2504, 0.881]",0.220381798,0.789905363,FALSE,FALSE
4771,Cs7Sb12Br1,"[7, 12, 1]","[[1], [-3, 3], [-1]]",Cs7Sb12Br,[],[],"[0.999, 0.25225, 0.881]",0.222010018,0.795741325,FALSE,FALSE
4772,Cs8Sb1Br5,"[8, 1, 5]","[[1], [-3], [-1]]",Cs8SbBr5,[],[],"[0.999, 0.206, 0.881]",0.181304514,0.649842271,FALSE,FALSE
4773,Cs8Sb1Br11,"[8, 1, 11]","[[1], [3], [-1]]",Cs8SbBr11,[],[],"[0.999, 0.317, 0.881]",0.278997723,1,FALSE,FALSE
4774,Cs8Sb2Br8,"[8, 2, 8]","[[1], [-3, 3], [-1]]",Cs4SbBr4,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4775,Cs8Sb3Br5,"[8, 3, 5]","[[1], [-3, 3], [-1]]",Cs8Sb3Br5,[],[],"[0.999, 0.243, 0.881]",0.213868917,0.766561514,FALSE,FALSE
4776,Cs8Sb4Br2,"[8, 4, 2]","[[1], [-3, 3], [-1]]",Cs4Sb2Br,[],[],"[0.999, 0.23374999999999999, 0.881]",0.205727816,0.737381703,FALSE,FALSE
4777,Cs8Sb5Br5,"[8, 5, 5]","[[1], [-3, 3], [-1]]",Cs8(SbBr)5,[],[],"[0.999, 0.2504, 0.881]",0.220381798,0.789905363,FALSE,FALSE
4778,Cs8Sb7Br5,"[8, 7, 5]","[[1], [-3, 3], [-1]]",Cs8Sb7Br5,[],[],"[0.999, 0.25357142857142856, 0.881]",0.223173032,0.799909869,FALSE,FALSE
4779,Cs8Sb8Br2,"[8, 8, 2]","[[1], [-3, 3], [-1]]",Cs4Sb4Br,[],[],"[0.999, 0.24762499999999998, 0.881]",0.217939467,0.78115142,FALSE,FALSE
4780,Cs9Sb1Br6,"[9, 1, 6]","[[1], [-3], [-1]]",Cs9SbBr6,[],[],"[0.999, 0.206, 0.881]",0.181304514,0.649842271,FALSE,FALSE
4781,Cs9Sb2Br3,"[9, 2, 3]","[[1], [-3], [-1]]",Cs9Sb2Br3,[],[],"[0.999, 0.206, 0.881]",0.181304514,0.649842271,FALSE,FALSE
4782,Cs9Sb2Br9,"[9, 2, 9]","[[1], [-3, 3], [-1]]",Cs9Sb2Br9,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4783,Cs9Sb3Br6,"[9, 3, 6]","[[1], [-3, 3], [-1]]",Cs3SbBr2,[],[],"[0.999, 0.243, 0.881]",0.213868917,0.766561514,FALSE,FALSE
4784,Cs9Sb4Br3,"[9, 4, 3]","[[1], [-3, 3], [-1]]",Cs9Sb4Br3,[],[],"[0.999, 0.23374999999999999, 0.881]",0.205727816,0.737381703,FALSE,FALSE
4785,Cs9Sb5Br6,"[9, 5, 6]","[[1], [-3, 3], [-1]]",Cs9Sb5Br6,[],[],"[0.999, 0.2504, 0.881]",0.220381798,0.789905363,FALSE,FALSE
4786,Cs9Sb6Br3,"[9, 6, 3]","[[1], [-3, 3], [-1]]",Cs3Sb2Br,[],[],"[0.999, 0.243, 0.881]",0.213868917,0.766561514,FALSE,FALSE
4787,Cs9Sb8Br3,"[9, 8, 3]","[[1], [-3, 3], [-1]]",Cs9Sb8Br3,[],[],"[0.999, 0.24762499999999998, 0.881]",0.217939467,0.78115142,FALSE,FALSE
4788,Cs10Sb1Br7,"[10, 1, 7]","[[1], [-3], [-1]]",Cs10SbBr7,[],[],"[0.999, 0.206, 0.881]",0.181304514,0.649842271,FALSE,FALSE
4789,Cs10Sb3Br1,"[10, 3, 1]","[[1], [-3], [-1]]",Cs10Sb3Br,[],[],"[0.999, 0.206, 0.881]",0.181304514,0.649842271,FALSE,FALSE
4790,Cs10Sb3Br7,"[10, 3, 7]","[[1], [-3, 3], [-1]]",Cs10Sb3Br7,[],[],"[0.999, 0.243, 0.881]",0.213868917,0.766561514,FALSE,FALSE
4791,Cs10Sb4Br4,"[10, 4, 4]","[[1], [-3, 3], [-1]]",Cs5(SbBr)2,[],[],"[0.999, 0.23374999999999999, 0.881]",0.205727816,0.737381703,FALSE,FALSE
4792,Cs10Sb5Br1,"[10, 5, 1]","[[1], [-3, 3], [-1]]",Cs10Sb5Br,[],[],"[0.999, 0.2282, 0.881]",0.200843156,0.719873817,FALSE,FALSE
4793,Cs10Sb7Br1,"[10, 7, 1]","[[1], [-3, 3], [-1]]",Cs10Sb7Br,[],[],"[0.999, 0.2377142857142857, 0.881]",0.209216859,0.749887337,FALSE,FALSE
4794,Cs10Sb9Br1,"[10, 9, 1]","[[1], [-3, 3], [-1]]",Cs10Sb9Br,[],[],"[0.999, 0.243, 0.881]",0.213868917,0.766561514,FALSE,FALSE
4795,Cs11Sb1Br8,"[11, 1, 8]","[[1], [-3], [-1]]",Cs11SbBr8,[],[],"[0.999, 0.206, 0.881]",0.181304514,0.649842271,FALSE,FALSE
4796,Cs11Sb2Br5,"[11, 2, 5]","[[1], [-3], [-1]]",Cs11Sb2Br5,[],[],"[0.999, 0.206, 0.881]",0.181304514,0.649842271,FALSE,FALSE
4797,Cs11Sb3Br2,"[11, 3, 2]","[[1], [-3], [-1]]",Cs11Sb3Br2,[],[],"[0.999, 0.206, 0.881]",0.181304514,0.649842271,FALSE,FALSE
4798,Cs11Sb4Br5,"[11, 4, 5]","[[1], [-3, 3], [-1]]",Cs11Sb4Br5,[],[],"[0.999, 0.23374999999999999, 0.881]",0.205727816,0.737381703,FALSE,FALSE
4799,Cs11Sb5Br2,"[11, 5, 2]","[[1], [-3, 3], [-1]]",Cs11Sb5Br2,[],[],"[0.999, 0.2282, 0.881]",0.200843156,0.719873817,FALSE,FALSE
4800,Cs11Sb7Br2,"[11, 7, 2]","[[1], [-3, 3], [-1]]",Cs11Sb7Br2,[],[],"[0.999, 0.2377142857142857, 0.881]",0.209216859,0.749887337,FALSE,FALSE
4801,Cs12Sb5Br3,"[12, 5, 3]","[[1], [-3, 3], [-1]]",Cs12Sb5Br3,[],[],"[0.999, 0.2282, 0.881]",0.200843156,0.719873817,FALSE,FALSE
4802,Cs13Sb3Br4,"[13, 3, 4]","[[1], [-3], [-1]]",Cs13Sb3Br4,[],[],"[0.999, 0.206, 0.881]",0.181304514,0.649842271,FALSE,FALSE
4803,Cs13Sb4Br1,"[13, 4, 1]","[[1], [-3], [-1]]",Cs13Sb4Br,[],[],"[0.999, 0.206, 0.881]",0.181304514,0.649842271,FALSE,FALSE
4804,Cs13Sb6Br1,"[13, 6, 1]","[[1], [-3, 3], [-1]]",Cs13Sb6Br,[],[],"[0.999, 0.22449999999999998, 0.881]",0.197586715,0.708201893,FALSE,FALSE
4805,Cs1Sb1I4,"[1, 1, 4]","[[1], [3], [-1]]",CsSbI4,[],[],"[0.999, 0.317, 0.906]",0.286914798,1,FALSE,TRUE
4806,Cs1Sb2I1,"[1, 2, 1]","[[1], [-3, 3], [-1]]",CsSb2I,[],[],"[0.999, 0.2615, 0.906]",0.236682081,0.824921136,FALSE,FALSE
4807,Cs1Sb2I7,"[1, 2, 7]","[[1], [3], [-1]]",CsSb2I7,[],[],"[0.999, 0.317, 0.906]",0.286914798,1,FALSE,TRUE
4808,Cs1Sb3I4,"[1, 3, 4]","[[1], [-3, 3], [-1]]",CsSb3I4,[],[],"[0.999, 0.28, 0.906]",0.25342632,0.883280757,FALSE,FALSE
4809,Cs1Sb3I10,"[1, 3, 10]","[[1], [3], [-1]]",CsSb3I10,[],[],"[0.999, 0.317, 0.906]",0.286914798,1,FALSE,FALSE
4810,Cs1Sb4I1,"[1, 4, 1]","[[1], [-3, 3], [-1]]",CsSb4I,[],[],"[0.999, 0.2615, 0.906]",0.236682081,0.824921136,FALSE,FALSE
4811,Cs1Sb4I7,"[1, 4, 7]","[[1], [-3, 3], [-1]]",CsSb4I7,[],[],"[0.999, 0.28925, 0.906]",0.26179844,0.912460568,FALSE,FALSE
4812,Cs1Sb4I13,"[1, 4, 13]","[[1], [3], [-1]]",CsSb4I13,[],[],"[0.999, 0.317, 0.906]",0.286914798,1,FALSE,FALSE
4813,Cs1Sb5I4,"[1, 5, 4]","[[1], [-3, 3], [-1]]",CsSb5I4,[],[],"[0.999, 0.2726, 0.906]",0.246728624,0.859936909,FALSE,FALSE
4814,Cs1Sb5I10,"[1, 5, 10]","[[1], [-3, 3], [-1]]",Cs(SbI2)5,[],[],"[0.999, 0.2948, 0.906]",0.266821711,0.929968454,FALSE,FALSE
4815,Cs1Sb6I1,"[1, 6, 1]","[[1], [-3, 3], [-1]]",CsSb6I,[],[],"[0.999, 0.2615, 0.906]",0.236682081,0.824921136,FALSE,FALSE
4816,Cs1Sb6I7,"[1, 6, 7]","[[1], [-3, 3], [-1]]",CsSb6I7,[],[],"[0.999, 0.28, 0.906]",0.25342632,0.883280757,FALSE,FALSE
4817,Cs1Sb6I13,"[1, 6, 13]","[[1], [-3, 3], [-1]]",CsSb6I13,[],[],"[0.999, 0.2985, 0.906]",0.270170559,0.941640379,FALSE,FALSE
4818,Cs1Sb7I4,"[1, 7, 4]","[[1], [-3, 3], [-1]]",CsSb7I4,[],[],"[0.999, 0.2694285714285714, 0.906]",0.243858183,0.849932402,FALSE,FALSE
4819,Cs1Sb7I10,"[1, 7, 10]","[[1], [-3, 3], [-1]]",CsSb7I10,[],[],"[0.999, 0.2852857142857143, 0.906]",0.258210388,0.899954935,FALSE,FALSE
4820,Cs1Sb8I1,"[1, 8, 1]","[[1], [-3, 3], [-1]]",CsSb8I,[],[],"[0.999, 0.2615, 0.906]",0.236682081,0.824921136,FALSE,FALSE
4821,Cs1Sb8I7,"[1, 8, 7]","[[1], [-3, 3], [-1]]",CsSb8I7,[],[],"[0.999, 0.275375, 0.906]",0.24924026,0.868690852,FALSE,FALSE
4822,Cs1Sb9I4,"[1, 9, 4]","[[1], [-3, 3], [-1]]",CsSb9I4,[],[],"[0.999, 0.26766666666666666, 0.906]",0.242263494,0.844374343,FALSE,FALSE
4823,Cs1Sb9I10,"[1, 9, 10]","[[1], [-3, 3], [-1]]",CsSb9I10,[],[],"[0.999, 0.28, 0.906]",0.25342632,0.883280757,FALSE,FALSE
4824,Cs1Sb10I1,"[1, 10, 1]","[[1], [-3, 3], [-1]]",CsSb10I,[],[],"[0.999, 0.2615, 0.906]",0.236682081,0.824921136,FALSE,FALSE
4825,Cs1Sb10I7,"[1, 10, 7]","[[1], [-3, 3], [-1]]",CsSb10I7,[],[],"[0.999, 0.2726, 0.906]",0.246728624,0.859936909,FALSE,FALSE
4826,Cs1Sb11I4,"[1, 11, 4]","[[1], [-3, 3], [-1]]",CsSb11I4,[],[],"[0.999, 0.26654545454545453, 0.906]",0.241248692,0.840837396,FALSE,FALSE
4827,Cs1Sb12I1,"[1, 12, 1]","[[1], [-3, 3], [-1]]",CsSb12I,[],[],"[0.999, 0.2615, 0.906]",0.236682081,0.824921136,FALSE,FALSE
4828,Cs1Sb12I7,"[1, 12, 7]","[[1], [-3, 3], [-1]]",CsSb12I7,[],[],"[0.999, 0.27075, 0.906]",0.245054201,0.854100946,FALSE,FALSE
4829,Cs1Sb13I4,"[1, 13, 4]","[[1], [-3, 3], [-1]]",CsSb13I4,[],[],"[0.999, 0.26576923076923076, 0.906]",0.240546136,0.838388741,FALSE,FALSE
4830,Cs1Sb14I1,"[1, 14, 1]","[[1], [-3, 3], [-1]]",CsSb14I,[],[],"[0.999, 0.2615, 0.906]",0.236682081,0.824921136,FALSE,FALSE
4831,Cs1Sb15I4,"[1, 15, 4]","[[1], [-3, 3], [-1]]",CsSb15I4,[],[],"[0.999, 0.2652, 0.906]",0.240030929,0.83659306,FALSE,FALSE
4832,Cs1Sb16I1,"[1, 16, 1]","[[1], [-3, 3], [-1]]",CsSb16I,[],[],"[0.999, 0.2615, 0.906]",0.236682081,0.824921136,FALSE,FALSE
4833,Cs1Sb18I1,"[1, 18, 1]","[[1], [-3, 3], [-1]]",CsSb18I,[],[],"[0.999, 0.2615, 0.906]",0.236682081,0.824921136,FALSE,FALSE
